HG00096,HG00103,HG00106,HG00111,HG00116,HG00126,HG00132,HG00149,HG00150,HG00176,seqnames,start,end,width,strand,startID,endID,intron_motif,startID,endID,maxCount,quantileValueN,passedExpression,passed,maxDJaccard,passedVariability,b_jaccard,rho_jaccard
0,0,0,0,0,0,0,0,0,3,chr21,44524513,44525895,1383,-,581,1253,GT-AG,581,1253,3,688.6,FALSE,FALSE,0.00921501706484642,FALSE,-8.03866929259929,0.00879968973372927
0,1,0,0,0,1,1,2,1,0,chr21,44524513,44526837,2325,-,581,1254,GT-AG,581,1254,2,688.6,FALSE,FALSE,0.00447715112225277,FALSE,-7.11806156196265,2.07857913457837e-05
0,0,0,0,0,0,0,0,2,1,chr21,44524513,44526937,2425,-,581,1255,GT-AG,581,1255,2,688.6,FALSE,FALSE,0.00285019243337448,FALSE,-7.83815811674847,0.00103712852679743
354,243,284,499,276,483,570,297,484,249,chr21,44524513,44527560,3048,-,581,1256,GT-AG,581,1256,570,692.7,TRUE,TRUE,0.103073495400934,TRUE,1.44256265401741,0.00387479333117235
0,0,1,0,0,4,0,0,0,0,chr21,44524513,44528819,4307,-,581,1257,GT-AG,581,1257,4,688.6,FALSE,FALSE,0.00609312988389578,FALSE,-7.77096087594583,0.0034174402148699
2,0,0,1,1,2,1,2,2,1,chr21,44525666,44527560,1895,-,582,1256,GT-AG,582,1256,2,542.15,FALSE,FALSE,0.00337198704381183,FALSE,-6.0164440367316,1.74634943090145e-05
0,0,0,0,0,0,0,1,0,1,chr21,44525956,44527560,1605,-,583,1256,GT-AG,583,1256,1,542.15,FALSE,FALSE,0.00324569567240577,FALSE,-7.71625734419227,0.000120326772112259
0,0,0,0,0,1,0,0,0,0,chr21,44527060,44527560,501,-,584,1256,GT-AG,584,1256,1,542.15,FALSE,FALSE,0.00181451612903226,FALSE,-7.95656871073072,8.43701478553282e-05
0,1,0,0,0,0,0,0,0,0,chr21,44527064,44527560,497,-,585,1256,GT-AG,585,1256,1,542.15,FALSE,FALSE,0.00362903225806452,FALSE,-7.95636660865437,0.000886667434101536
1,0,5,0,1,0,0,0,0,0,chr21,44949843,45012105,62263,-,586,1258,GT-AG,586,1258,5,3.74999999999999,FALSE,FALSE,0.111111111111111,TRUE,0.63297209055227,0.180286471837036
0,0,1,0,0,0,0,0,0,0,chr21,44949843,45050202,100360,-,586,1259,GT-AG,586,1259,1,5.2,FALSE,FALSE,0.107142857142857,TRUE,-1.05893835063819,0.246892002058423
0,0,4,0,1,0,0,1,0,0,chr21,45012210,45033710,21501,-,587,1260,GT-AG,587,1260,4,2.65,FALSE,FALSE,0,FALSE,0.850936261230105,0.985827961893005
0,0,1,2,2,0,0,0,0,0,chr21,45033829,45050202,16374,-,588,1259,GT-AG,588,1259,2,2,FALSE,FALSE,0.333333333333333,TRUE,0.608904487544684,0.0148391989537734
1,0,0,0,1,0,0,0,0,0,chr21,45050336,45053152,2817,-,589,1261,GT-AG,589,1261,1,1,FALSE,FALSE,0,FALSE,0.479579054559674,0.499999991667576
1,0,0,0,1,0,0,1,1,0,chr21,45053303,45064169,10867,-,590,1262,GT-AG,590,1262,1,1,FALSE,FALSE,0,FALSE,0.959158109119349,0.50000006108103
0,0,3,0,0,0,0,1,0,0,chr21,45064274,45076467,12194,-,591,1263,GT-AG,591,1263,3,2.1,FALSE,FALSE,0,FALSE,0.583188247728352,0.981337120943507
0,0,0,0,0,0,0,1,0,0,chr21,45076619,45077941,1323,-,592,1264,GT-AG,592,1264,1,0.549999999999999,FALSE,FALSE,0,FALSE,0.239789527279837,0.499999999997727
0,0,0,1,0,0,0,0,0,0,chr21,45078202,45079266,1065,-,593,1265,GT-AG,593,1265,1,0.549999999999999,FALSE,FALSE,0,FALSE,0.239789527279837,0.499999943136996
0,1,0,0,0,0,0,0,0,1,chr21,45226470,45228681,2212,-,594,1266,GT-AG,594,1266,1,1,FALSE,FALSE,0,FALSE,0.479579054559674,0.500000000001082
0,0,0,0,0,0,0,1,0,0,chr21,45561482,46122358,560877,-,595,1267,GT-AG,595,1267,1,0.549999999999999,FALSE,FALSE,0,FALSE,0.239789527279837,0.499999999997727
0,0,0,0,1,0,0,0,0,0,chr21,45564595,45564875,281,-,596,1268,GT-AG,596,1268,1,0.549999999999999,FALSE,FALSE,0,FALSE,0.239789527279837,0.500000008335434
0,0,0,0,0,0,0,0,1,0,chr21,45594238,45594700,463,-,597,1269,GT-AG,597,1269,1,0.549999999999999,FALSE,FALSE,0,FALSE,0.239789527279837,0.499999991666228
0,0,0,0,0,0,0,0,0,1,chr21,45622724,45626411,3688,-,598,1270,GT-AG,598,1270,1,0.549999999999999,FALSE,FALSE,0,FALSE,0.239789527279837,0.49999991007907
0,0,0,0,0,0,0,1,0,2,chr21,45628788,45628819,32,-,599,1271,GT-AG,599,1271,2,1.55,FALSE,FALSE,0,FALSE,0.544241771052179,0.937874143813421
0,0,0,1,0,0,0,0,1,0,chr21,45750800,45751725,926,-,600,1272,GT-AG,600,1272,1,2,FALSE,FALSE,0.5,TRUE,-0.0646627164925052,0.0221771803767167
0,0,2,0,0,0,0,0,1,0,chr21,45750803,45751725,923,-,601,1272,GT-AG,601,1272,2,2,FALSE,FALSE,0.5,TRUE,0.0646627164925051,0.0221771934019865
0,0,1,0,0,0,0,0,0,0,chr21,45928795,45929081,287,-,602,1273,GT-AG,602,1273,1,0.549999999999999,FALSE,FALSE,0,FALSE,0.239789527279837,0.500000040097874
0,0,0,0,0,1,0,0,0,0,chr21,45929270,45929937,668,-,603,1274,GT-AG,603,1274,1,0.549999999999999,FALSE,FALSE,0,FALSE,0.239789527279837,0.499999984731113
0,0,0,0,0,1,0,0,0,0,chr21,45947402,45948334,933,-,604,1275,GT-AG,604,1275,1,0.549999999999999,FALSE,FALSE,0,FALSE,0.239789527279837,0.499999984731113
2,0,1,3,0,2,4,6,3,1,chr21,46685551,46685936,386,-,605,1276,GT-AG,605,1276,6,24.75,FALSE,FALSE,0.160116283498636,TRUE,-2.5543074941536,0.0326951781107014
9,12,16,15,11,14,18,14,9,20,chr21,46685551,46687504,1954,-,605,1277,GT-AG,605,1277,20,30,TRUE,TRUE,0.234122925891805,TRUE,0.428641495810403,0.0205196724234545
2,1,1,2,1,4,1,1,3,2,chr21,46686143,46687504,1362,-,606,1277,GT-AG,606,1277,4,22.55,FALSE,FALSE,0.143614099477944,TRUE,-2.2299846924208,0.000554837435306197
2,0,0,0,0,0,0,1,0,0,chr21,46686476,46687504,1029,-,607,1277,GT-AG,607,1277,2,22.55,FALSE,FALSE,0.107954545454545,TRUE,-4.6095526696513,0.0322290508079138
11,9,12,17,10,8,18,19,17,11,chr21,46687629,46689753,2125,-,608,1278,GT-AG,608,1278,19,18.55,FALSE,FALSE,0,FALSE,4.84693776985698,0.970732298966075
0,0,0,0,0,0,0,1,0,0,chr21,46689935,46691416,1482,-,609,1279,GT-AG,609,1279,1,12,FALSE,FALSE,0.0818181818181818,TRUE,-4.20650140903114,0.0029413138250554
11,7,11,10,12,6,12,10,3,7,chr21,46689935,46696931,6997,-,609,1280,GT-AG,609,1280,12,12,FALSE,FALSE,0.284090909090909,TRUE,3.27572183002173,0.0317422474264766
0,0,0,0,0,1,0,0,0,0,chr21,46689935,46705592,15658,-,609,1281,GT-AG,609,1281,1,37.2,FALSE,FALSE,0.0473684210526316,FALSE,-5.24651426330586,0.00459241465480433
0,2,0,0,0,0,0,0,0,0,chr21,46689965,46696931,6967,-,610,1280,GT-AG,610,1280,2,12,FALSE,FALSE,0.163636363636364,TRUE,-4.1760976239333,0.0766275402896078
0,2,0,1,0,1,0,0,0,0,chr21,46691522,46696931,5410,-,611,1280,GT-AG,611,1280,2,12,FALSE,FALSE,0.14025974025974,TRUE,-3.67189699963971,0.00115601582882192
10,13,11,11,19,13,22,19,13,15,chr21,46697058,46698017,960,-,612,1282,GT-AG,612,1282,22,24.55,TRUE,TRUE,0.183902748953833,TRUE,1.74393273020676,0.0194408732930545
1,0,0,2,0,0,0,0,0,0,chr21,46697689,46698017,329,-,613,1282,GT-AG,613,1282,2,23.2,FALSE,FALSE,0.129370629370629,TRUE,-4.50691414655652,0.0539205826080889
0,1,0,0,0,0,3,0,0,0,chr21,46698085,46698212,128,-,614,1283,GT-AG,614,1283,3,28.95,FALSE,FALSE,0.0772727272727273,TRUE,-4.64300054365261,0.0200999162896958
0,0,0,0,0,0,0,1,0,0,chr21,46698085,46698498,414,-,614,1284,GT-AG,614,1284,1,28.95,FALSE,FALSE,0.0409090909090909,FALSE,-4.99590007516394,0.00183734978469335
18,18,11,10,23,20,30,21,11,16,chr21,46698085,46702263,4179,-,614,1285,GT-AG,614,1285,30,33.5,TRUE,TRUE,0.161442356517266,TRUE,1.47372819977552,0.00055931370832321
0,0,0,0,0,0,3,0,0,1,chr21,46698300,46702263,3964,-,615,1285,GT-AG,615,1285,3,30.5,FALSE,FALSE,0.0715873015873016,TRUE,-4.67225402419202,0.0330370761452003
0,0,0,0,0,1,0,0,0,0,chr21,46702314,46702718,405,-,616,1286,GT-AG,616,1286,1,2,FALSE,FALSE,0.857142857142857,TRUE,-1.45759850236921,0.987211964516713
0,0,2,0,1,0,1,0,0,0,chr21,46702314,46703297,984,-,616,1287,GT-AG,616,1287,2,26.85,FALSE,FALSE,0.19231884057971,TRUE,-4.24004685640515,0.0216371301526219
0,1,0,0,0,0,0,0,0,0,chr21,46702314,46705592,3279,-,616,1281,GT-AG,616,1281,1,26.2,FALSE,FALSE,0.06,TRUE,-4.82776163551919,0.00451916784655309
2,0,0,0,1,0,0,0,2,0,chr21,46702375,46702718,344,-,617,1286,GT-AG,617,1286,2,27.65,FALSE,FALSE,0.0968891402714932,TRUE,-4.16425761768734,0.0343839551517851
4,0,1,0,0,1,5,0,0,2,chr21,46702375,46703266,892,-,617,1288,GT-AG,617,1288,5,27.65,FALSE,FALSE,0.166943961492643,TRUE,-3.41967212800487,0.0592293698834874
11,9,6,6,21,15,22,18,12,18,chr21,46702375,46703297,923,-,617,1287,GT-AG,617,1287,22,32.95,TRUE,TRUE,0.290916034611687,TRUE,1.15770763334287,0.0846966341831829
0,0,0,0,3,0,0,1,0,0,chr21,46702375,46705592,3218,-,617,1281,GT-AG,617,1281,3,51.5,FALSE,FALSE,0.05566534914361,TRUE,-5.1537134701861,0.0134424261073461
0,0,0,1,0,0,0,0,0,0,chr21,46702854,46703297,444,-,618,1287,GT-AG,618,1287,1,26.85,FALSE,FALSE,0.09,TRUE,-4.79003266984632,0.0218097689706589
0,0,0,0,0,1,0,0,0,0,chr21,46702962,46703266,305,-,619,1288,GT-AG,619,1288,1,4.55,FALSE,FALSE,0.4,TRUE,-1.30878154099504,0.383522102620876
0,0,0,0,0,1,0,0,0,0,chr21,46703443,46705060,1618,-,620,1289,GT-AG,620,1289,1,27.95,FALSE,FALSE,0.05625,TRUE,-4.82963414762126,0.00349193945577196
1,0,1,2,1,0,1,1,0,0,chr21,46703443,46705183,1741,-,620,1290,GT-AG,620,1290,2,27.95,FALSE,FALSE,0.0826350732600733,TRUE,-3.52848470530155,0.000380218726848591
19,12,7,16,18,11,26,11,6,21,chr21,46703443,46705592,2150,-,620,1281,GT-AG,620,1281,26,29.85,TRUE,TRUE,0.146287046287046,TRUE,1.18752838336609,0.000734598923753775
0,0,0,0,1,0,0,0,0,0,chr21,46705145,46705592,448,-,621,1281,GT-AG,621,1281,1,25.2,FALSE,FALSE,0.0391304347826087,FALSE,-4.79015240245491,0.00171839894182653
0,1,0,0,1,0,1,0,1,1,chr21,46705244,46705592,349,-,622,1281,GT-AG,622,1281,1,25.2,FALSE,FALSE,0.0932363489972186,TRUE,-3.80257507276891,0.000280118642344315
0,2,0,0,0,0,0,0,0,0,chr21,46705844,46707606,1763,-,623,1291,GT-AG,623,1291,2,16.1,FALSE,FALSE,0.15,TRUE,-4.43805779161589,0.0794187935218906
14,10,9,8,12,15,13,17,10,9,chr21,46705844,46707655,1812,-,623,1292,GT-AG,623,1292,17,16.1,FALSE,FALSE,0.15,TRUE,4.43805779161589,0.0794188058663703
0,0,0,0,0,1,0,0,0,0,chr21,46923958,46945730,21773,-,624,1293,GT-AG,624,1293,1,61.65,FALSE,FALSE,0.015,FALSE,-5.63767126467249,0.00050656542103341
0,1,0,0,0,0,0,0,0,0,chr21,46926672,46926693,22,-,625,1294,GT-AG,625,1294,1,0.549999999999999,FALSE,FALSE,0,FALSE,0.239789527279837,0.499999965255526
0,0,0,0,0,1,0,0,0,0,chr21,46932980,46933093,114,-,626,1295,GC-AG,626,1295,1,0.549999999999999,FALSE,FALSE,0,FALSE,0.239789527279837,0.499999984731113
0,1,0,0,0,0,0,0,3,0,chr21,46933473,46934809,1337,-,627,1296,GT-AG,627,1296,3,2.1,FALSE,FALSE,0.666666666666667,TRUE,0.343398720448515,0.985046839091073
0,0,0,1,0,0,0,0,0,0,chr21,46933473,46945730,12258,-,627,1293,GT-AG,627,1293,1,61.65,FALSE,FALSE,0.0272727272727273,FALSE,-5.6485292810721,0.00226329035037578
0,0,0,0,1,0,0,0,0,1,chr21,46935067,46935553,487,-,628,1297,GT-AG,628,1297,1,3.1,FALSE,FALSE,0.75,TRUE,-0.91559897772261,0.222160723941679
0,1,0,2,0,0,4,1,0,1,chr21,46935067,46945730,10664,-,628,1293,GT-AG,628,1293,4,61.65,FALSE,FALSE,0.0635059385059385,TRUE,-4.46536365134592,0.0143355560337965
38,18,26,30,26,57,40,58,39,23,chr21,46936055,46945730,9676,-,629,1293,GT-AG,629,1293,58,68.3,TRUE,TRUE,0.0749016155011861,TRUE,1.82184195393334,0.000124780502162263
0,0,1,0,0,0,0,0,0,0,chr21,46936427,46945730,9304,-,630,1293,GT-AG,630,1293,1,61.65,FALSE,FALSE,0.0321428571428571,FALSE,-5.63572557154,0.00474947285350546
0,0,1,0,0,0,0,0,0,0,chr21,46945873,46946859,987,-,631,1298,GT-AG,631,1298,1,49.75,FALSE,FALSE,0.0290322580645161,FALSE,-5.56381782027015,0.00178596809449091
30,15,28,35,32,44,43,32,30,18,chr21,46945873,46950683,4811,-,631,1299,GT-AG,631,1299,44,50.2,TRUE,TRUE,0.113345544523388,TRUE,1.8797267838306,0.000133805241725399
0,0,0,0,0,0,0,0,1,0,chr21,46946942,46950683,3742,-,632,1299,GT-AG,632,1299,1,44,FALSE,FALSE,0.0290322580645161,FALSE,-5.46677173408218,0.00142828927054345
17,7,10,4,0,26,3,31,22,11,chr21,46950886,46951302,417,-,633,1300,GT-AG,633,1300,31,30.75,TRUE,TRUE,0.838589061586773,TRUE,2.56051491474163,0.000335969933158171
14,5,3,18,16,9,14,31,11,7,chr21,46952063,46955939,3877,-,634,1301,GC-AG,634,1301,31,51.45,TRUE,TRUE,0.141839774934287,TRUE,-0.354923113333613,0.000515916701647401
2,0,0,0,2,3,2,2,1,0,chr21,46952063,46957680,5618,-,634,1302,GT-AG,634,1302,3,51.45,FALSE,FALSE,0.0639357583800936,TRUE,-3.72467338290103,0.000600469353943148
14,3,7,16,22,14,19,20,14,5,chr21,46952063,46957684,5622,-,634,1303,GC-AG,634,1303,22,54.55,TRUE,TRUE,0.21274774922793,TRUE,-0.314966017554277,0.000169947725808198
2,0,0,0,0,1,0,0,0,0,chr21,46952063,46962281,10219,-,634,1304,GT-AG,634,1304,2,74.25,FALSE,FALSE,0.041038961038961,FALSE,-5.31069247943283,0.00872760556954134
0,0,1,0,0,0,0,0,0,0,chr21,46955232,46955939,708,-,635,1301,GC-AG,635,1301,1,25.15,FALSE,FALSE,0.18,TRUE,-4.48205670574478,0.0837705925159343
0,0,1,0,0,0,0,0,0,0,chr21,46955232,46957684,2453,-,635,1303,GC-AG,635,1303,1,24,FALSE,FALSE,0.1,TRUE,-4.66389383362091,0.0272725568068941
0,0,0,0,0,1,0,0,0,0,chr21,46957564,46957684,121,-,636,1303,GC-AG,636,1303,1,24,FALSE,FALSE,0.0473684210526316,FALSE,-4.65851619394283,0.00185978080818312
0,0,0,0,0,0,0,0,1,0,chr21,46957894,46962281,4388,-,637,1304,GT-AG,637,1304,1,27.75,FALSE,FALSE,0.0583333333333333,TRUE,-3.32824930137945,0.0190149904727682
0,0,0,1,0,0,0,0,0,0,chr21,46957917,46962275,4359,-,638,1305,GT-AG,638,1305,1,0.549999999999999,FALSE,FALSE,0,FALSE,0.239789527279837,0.499999943136996
0,0,0,0,0,0,0,1,0,0,chr21,46957923,46961519,3597,-,639,1306,GT-AG,639,1306,1,31.15,FALSE,FALSE,0.0243243243243243,FALSE,-3.99811551659645,0.000752979560284681
0,0,0,0,0,0,0,1,0,0,chr21,46957923,46961621,3699,-,639,1307,GT-AG,639,1307,1,31.15,FALSE,FALSE,0.0243243243243243,FALSE,-3.99811551659645,0.000752979560284681
1,2,2,0,0,0,0,4,1,1,chr21,46957923,46961700,3778,-,639,1308,GT-AG,639,1308,4,31.15,FALSE,FALSE,0.189109824109824,TRUE,-2.43439203647271,0.00114257582020751
0,0,0,0,0,0,1,0,0,0,chr21,46957923,46962173,4251,-,639,1309,GT-AG,639,1309,1,31.15,FALSE,FALSE,0.45,TRUE,-3.9361852105314,0.237082650580653
10,5,7,0,0,24,0,30,14,3,chr21,46957923,46962281,4359,-,639,1304,GT-AG,639,1304,30,31.6,TRUE,TRUE,0.519144573144573,TRUE,-0.0102875958477486,0.225792324467243
1,0,0,0,0,0,0,0,0,0,chr21,46957923,46962285,4363,-,639,1310,GC-AG,639,1310,1,31.15,FALSE,FALSE,0.075,TRUE,-3.99222189259547,0.00836659449088573
0,0,1,0,0,0,0,0,0,0,chr21,46963774,46964050,277,-,640,1311,GT-AG,640,1311,1,0.549999999999999,FALSE,FALSE,0,FALSE,0.239789527279837,0.500000040097874
39,25,35,7,8,56,4,41,28,21,chr21,47581620,47581829,210,-,641,1312,GT-AG,641,1312,56,57.6,TRUE,TRUE,0.201251251728032,TRUE,1.61947942134403,0.0354298198085664
36,27,28,15,24,31,12,27,31,18,chr21,47581982,47588221,6240,-,642,1313,GT-AG,642,1313,36,38.65,TRUE,TRUE,0.112382727555141,TRUE,3.73599424301431,0.046865733667307
3,0,0,0,0,0,0,0,0,0,chr21,47581982,47588285,6304,-,642,1314,GT-AG,642,1314,3,35.85,FALSE,FALSE,0.0692307692307692,TRUE,-5.13413172958723,0.0667772541026511
0,0,0,0,0,1,0,0,0,0,chr21,47581982,47604269,22288,-,642,1315,GT-AG,642,1315,1,90.7,FALSE,FALSE,0.00927835051546392,FALSE,-6.31059605565903,0.000332687770246122
0,1,0,0,0,0,1,2,0,0,chr21,47588573,47602537,13965,-,643,1316,GT-AG,643,1316,2,57.6,FALSE,FALSE,0.0347306260786393,FALSE,-5.31401954824017,0.00550985175576955
0,1,0,0,0,0,1,0,0,0,chr21,47588573,47604252,15680,-,643,1317,GT-AG,643,1317,1,57.6,FALSE,FALSE,0.0199904351984696,FALSE,-5.62290710876749,0.000358067785784967
39,42,48,35,40,58,36,42,32,41,chr21,47588573,47604269,15697,-,643,1315,GT-AG,643,1315,58,64.7,TRUE,TRUE,0.119428423152142,TRUE,1.73202449840908,0.000445476110934989
0,0,0,1,0,0,0,0,0,0,chr21,47588573,47625749,37177,-,643,1318,GT-AG,643,1318,1,57.6,FALSE,FALSE,0.0230769230769231,FALSE,-5.86454534519232,0.0013910479105992
0,1,0,0,0,0,0,0,0,0,chr21,47588573,47648347,59775,-,643,1319,GT-AG,643,1319,1,57.6,FALSE,FALSE,0.0176470588235294,FALSE,-5.8651598147663,0.000877311498941314
2,3,4,0,0,0,3,4,2,0,chr21,47608736,47610989,2254,-,644,1320,GT-AG,644,1320,4,4,FALSE,FALSE,0.773809523809524,TRUE,1.31904775994306,0.00917764041240758
0,1,0,0,1,0,0,0,1,0,chr21,47608736,47611794,3059,-,644,1321,GT-AG,644,1321,1,4,FALSE,FALSE,0.773809523809524,TRUE,-1.31904775994306,0.00917764640316724
0,0,0,0,0,0,1,0,0,0,chr21,47655339,47656742,1404,-,645,1322,GT-AG,645,1322,1,149.65,FALSE,FALSE,0.0075,FALSE,-6.61677769784469,0.000375809433246087
85,137,97,160,56,91,119,52,104,100,chr21,47655341,47656742,1402,-,646,1322,GT-AG,646,1322,160,172.75,TRUE,FALSE,0.0427246847176099,FALSE,2.25181542710681,7.30275141540701e-05
0,0,0,0,0,0,0,0,1,1,chr21,47656809,47660724,3916,-,647,1323,GT-AG,647,1323,1,95.5,FALSE,FALSE,0.0153682288496652,FALSE,-5.89529422348671,0.000310675592009696
39,64,61,90,33,73,54,25,44,57,chr21,47656894,47660724,3831,-,648,1323,GT-AG,648,1323,90,95.5,TRUE,TRUE,0.0649213993631979,TRUE,1.84147354139966,0.000271268192506474
0,0,0,0,0,0,0,0,1,0,chr21,47656894,47662715,5822,-,648,1324,GT-AG,648,1324,1,213.8,FALSE,FALSE,0.00620689655172414,FALSE,-7.09021086899146,0.000390916443317771
0,0,0,0,1,0,0,0,0,0,chr21,47656894,47663378,6485,-,648,1325,GT-AG,648,1325,1,233.5,FALSE,FALSE,0.0075,FALSE,-7.17548649681712,0.00157123816851867
0,0,0,0,0,0,0,0,1,0,chr21,47660932,47662710,1779,-,649,1326,GT-AG,649,1326,1,142.15,FALSE,FALSE,0.00833333333333333,FALSE,-6.72430713181347,0.000428464276738228
111,96,89,135,82,119,132,61,95,84,chr21,47660932,47662715,1784,-,649,1324,GT-AG,649,1324,135,145.8,TRUE,TRUE,0.0961416673006669,TRUE,2.4049939765871,0.00689918204561018
0,1,0,0,0,0,0,0,1,0,chr21,47660932,47663378,2447,-,649,1325,GT-AG,649,1325,1,301.85,FALSE,FALSE,0.00391708701134931,FALSE,-7.21953290126721,8.18628149568361e-05
87,116,98,157,85,112,157,89,97,120,chr21,47662846,47663378,533,-,650,1325,GT-AG,650,1325,157,166.55,TRUE,TRUE,0.0773983738353119,TRUE,2.51637697906049,0.00394025630015539
0,0,0,0,0,0,0,1,0,0,chr21,47662883,47663378,496,-,651,1325,GT-AG,651,1325,1,160.3,FALSE,FALSE,0.00927835051546392,FALSE,-6.80014327252961,0.000799347281530367
70,50,45,94,53,70,65,80,50,52,chr21,47663637,47664720,1084,-,652,1327,GT-AG,652,1327,94,99.25,TRUE,TRUE,0.0728448346420237,TRUE,1.83387770997523,0.000132174780524274
10,6,8,14,19,15,15,17,6,9,chr21,47666801,47671442,4642,-,653,1328,GT-AG,653,1328,19,18.65,FALSE,FALSE,0.109285714285714,TRUE,3.99257476365394,0.000786683638245564
0,0,0,0,1,0,0,0,0,0,chr21,47666801,47674305,7505,-,653,1329,GT-AG,653,1329,1,79.05,FALSE,FALSE,0.0140625,FALSE,-5.9802686393032,0.00081814442937949
0,1,0,0,0,0,0,0,1,0,chr21,47670530,47671442,913,-,654,1328,GT-AG,654,1328,1,18.1,FALSE,FALSE,0.114285714285714,TRUE,-4.23236429093377,0.00391999333461455
36,29,27,44,44,57,69,45,24,34,chr21,47671597,47674305,2709,-,655,1329,GT-AG,655,1329,69,77.25,TRUE,TRUE,0.136828661457506,TRUE,1.46398886931437,0.000215838936213901
0,0,0,0,0,1,0,0,0,0,chr21,47672595,47674305,1711,-,656,1329,GT-AG,656,1329,1,64.05,FALSE,FALSE,0.0155172413793103,FALSE,-5.72806127722358,0.000534904922140464
53,40,43,75,47,94,72,53,50,46,chr21,47676901,47678852,1952,-,657,1330,GT-AG,657,1330,94,89.45,TRUE,TRUE,0.0539534658012549,TRUE,2.71561244225615,0.000113620638337974
0,0,1,0,0,0,0,2,0,0,chr21,47676901,47678868,1968,-,657,1331,GC-AG,657,1331,2,85.45,FALSE,FALSE,0.0304545454545455,FALSE,-5.77210260161048,0.00546912919675032
42,23,31,42,41,43,77,40,29,35,chr21,47679006,47680706,1701,-,658,1332,GT-AG,658,1332,77,63.05,TRUE,TRUE,0.0549790252299101,TRUE,3.97442740860666,0.0087092794541167
0,0,0,0,0,0,0,1,0,0,chr21,48019417,48022190,2774,-,659,1333,GT-AG,659,1333,1,0.549999999999999,FALSE,FALSE,0,FALSE,0.239789527279837,0.499999999997727
0,0,0,1,0,0,0,0,0,0,chr21,48022330,48024925,2596,-,660,1334,GT-AG,660,1334,1,0.549999999999999,FALSE,FALSE,0,FALSE,0.239789527279837,0.499999943136996
